1360,1436,1039,692
1382,1436,1031,691
1404,1436,1022,691
1426,1436,1013,691
1448,1436,1004,691
1470,1436,996,691
1492,1436,988,691
1514,1436,979,691
1536,1436,969,691
1558,1436,961,691
1580,1436,952,691
1602,1436,943,690
1624,1436,935,690
1646,1436,926,690
1668,1436,917,690
1690,1436,909,690
1712,1436,900,690
1734,1436,891,689
1756,1436,882,689
1778,1436,873,689
700,1464,1308,683
722,1464,1298,684
744,1464,1289,684
766,1464,1280,684
788,1464,1270,684
810,1464,1261,684
832,1464,1252,684
854,1464,1244,684
876,1464,1235,684
898,1464,1226,684
920,1464,1216,685
942,1464,1207,684
964,1464,1199,685
986,1464,1190,684
1008,1464,1180,683
1030,1464,1171,684
1052,1464,1161,683
1074,1464,1153,684
1096,1464,1144,683
1118,1464,1136,684
1140,1464,1125,683
1162,1464,1118,684
1184,1464,1109,683
1206,1464,1101,684
1228,1464,1091,683
1250,1464,1084,684
1272,1464,1074,683
1294,1464,1066,683
1316,1464,1056,682
1338,1464,1048,683
1360,1464,1039,683
1382,1464,1030,682
1404,1464,1021,683
1426,1464,1012,682
1448,1464,1004,682
1470,1464,995,682
1492,1464,986,682
1514,1464,977,681
1536,1464,967,681
1558,1464,960,682
1580,1464,952,682
1602,1464,942,682
1624,1464,932,681
1646,1464,924,681
1668,1464,916,681
1690,1464,908,681
1712,1464,899,680
1734,1464,889,680
1756,1464,881,680
1778,1464,872,680
700,1492,1307,675
722,1492,1297,675
744,1492,1288,676
766,1492,1279,675
788,1492,1269,675
810,1492,1260,676
832,1492,1251,675
854,1492,1242,677
876,1492,1234,676
898,1492,1224,676
920,1492,1215,676
942,1492,1207,676
964,1492,1198,676
986,1492,1189,676
1008,1492,1180,675
1030,1492,1170,676
1052,1492,1161,675
1074,1492,1153,676
1096,1492,1144,675
1118,1492,1135,675
1140,1492,1126,675
1162,1492,1117,675
1184,1492,1109,675
1206,1492,1100,675
1228,1492,1092,675
1250,1492,1084,675
1272,1492,1074,675
1294,1492,1064,674
1316,1492,1056,675
1338,1492,1047,674
1360,1492,1039,675
1382,1492,1030,675
1404,1492,1022,675
1426,1492,1012,674
1448,1492,1003,674
1470,1492,995,674
1492,1492,986,674
1514,1492,977,673
1536,1492,968,673
1558,1492,959,673
1580,1492,952,674
1602,1492,942,673
1624,1492,934,673
1646,1492,924,673
1668,1492,916,674
1690,1492,906,672
1712,1492,899,673
1734,1492,890,673
1756,1492,882,673
1778,1492,872,672
700,1520,1306,666
722,1520,1297,667
744,1520,1288,667
766,1520,1279,667
788,1520,1269,667
810,1520,1260,667
832,1520,1251,667
854,1520,1242,668
876,1520,1234,667
898,1520,1224,667
920,1520,1216,668
942,1520,1207,667
964,1520,1197,667
986,1520,1189,667
1008,1520,1180,667
1030,1520,1170,667
1052,1520,1162,667
1074,1520,1152,667
1096,1520,1144,667
1118,1520,1135,667
1140,1520,1126,667
1162,1520,1118,667
1184,1520,1109,667
1206,1520,1100,667
1228,1520,1091,667
1250,1520,1084,667
1272,1520,1075,667
1294,1520,1065,667
1316,1520,1056,666
1338,1520,1048,667
1360,1520,1039,667
1382,1520,1030,667
1404,1520,1022,667
1426,1520,1013,667
1448,1520,1004,667
1470,1520,995,666
1492,1520,986,666
1514,1520,976,665
1536,1520,967,665
1558,1520,959,665
1580,1520,950,665
1602,1520,-28,-28
1624,1520,932,665
1646,1520,-28,-28
1668,1520,916,665
1690,1520,-28,-28
1712,1520,898,664
1734,1520,889,665
1756,1520,-28,-28
1778,1520,-28,-28
700,1548,1306,658
722,1548,1297,658
744,1548,1288,658
766,1548,1278,658
788,1548,1269,658
810,1548,1260,658
832,1548,1251,658
854,1548,1242,658
876,1548,1233,658
898,1548,1224,658
920,1548,1215,659
942,1548,1206,659
964,1548,1198,659
986,1548,1189,659
1008,1548,1180,659
1030,1548,1170,659
1052,1548,1161,659
1074,1548,1152,658
1096,1548,1144,659
1118,1548,1135,658
1140,1548,1126,658
1162,1548,1118,658
1184,1548,1108,658
1206,1548,1100,658
1228,1548,1091,658
1250,1548,1082,658
1272,1548,1074,658
1294,1548,-28,-28
1316,1548,1056,658
1338,1548,1047,658
1360,1548,1038,658
1382,1548,1029,658
1404,1548,1021,658
1426,1548,1013,658
1448,1548,1004,658
1470,1548,994,656
1492,1548,985,657
1514,1548,-28,-28
1536,1548,967,657
1558,1548,959,657
1580,1548,950,656
1602,1548,941,657
1624,1548,933,657
1646,1548,924,656
1668,1548,914,656
1690,1548,-28,-28
1712,1548,899,657
1734,1548,-28,-28
1756,1548,-28,-28
1778,1548,-28,-28
700,1576,1306,650
722,1576,1297,650
744,1576,1288,650
766,1576,1279,650
788,1576,1269,650
810,1576,1259,649
832,1576,1251,650
854,1576,1242,651
876,1576,1232,650
898,1576,1224,650
920,1576,1215,650
942,1576,1206,650
964,1576,1197,651
986,1576,1189,651
1008,1576,1180,651
1030,1576,1170,651
1052,1576,1161,651
1074,1576,1153,650
1096,1576,1144,650
1118,1576,1135,651
1140,1576,1127,650
1162,1576,1117,650
1184,1576,1108,649
1206,1576,1100,650
1228,1576,1091,650
1250,1576,1082,649
1272,1576,1074,650
1294,1576,1064,650
1316,1576,1056,650
1338,1576,1047,650
1360,1576,1039,649
1382,1576,1030,650
1404,1576,1021,650
1426,1576,1012,649
1448,1576,1004,649
1470,1576,995,650
1492,1576,987,649
1514,1576,978,650
1536,1576,967,649
1558,1576,959,649
1580,1576,950,649
1602,1576,942,649
1624,1576,-28,-28
1646,1576,924,648
1668,1576,-28,-28
1690,1576,906,648
1712,1576,898,648
1734,1576,889,648
1756,1576,-28,-28
1778,1576,871,647
700,1604,1306,641
722,1604,1297,642
744,1604,1288,642
766,1604,1279,642
788,1604,1269,642
810,1604,1260,642
832,1604,1251,642
854,1604,1242,642
876,1604,1232,641
898,1604,1224,642
920,1604,1215,642
942,1604,1206,642
964,1604,1197,642
986,1604,1188,642
1008,1604,1180,642
1030,1604,1170,642
1052,1604,1162,642
1074,1604,1152,642
1096,1604,1144,642
1118,1604,1135,642
1140,1604,1126,642
1162,1604,1118,642
1184,1604,1109,643
1206,1604,1099,640
1228,1604,1091,642
1250,1604,1082,642
1272,1604,1074,642
1294,1604,1064,641
1316,1604,1055,641
1338,1604,1047,642
1360,1604,1038,642
1382,1604,1030,642
1404,1604,1021,642
1426,1604,1012,642
1448,1604,1004,642
1470,1604,995,642
1492,1604,986,642
1514,1604,978,642
1536,1604,968,641
1558,1604,960,641
1580,1604,951,641
1602,1604,942,641
1624,1604,933,640
1646,1604,924,640
1668,1604,915,640
1690,1604,907,640
1712,1604,898,639
1734,1604,-28,-28
1756,1604,-28,-28
1778,1604,-28,-28
700,1632,1306,633
722,1632,1297,634
744,1632,1288,633
766,1632,1279,634
788,1632,1269,634
810,1632,1260,634
832,1632,1251,633
854,1632,1242,633
876,1632,1233,633
898,1632,1223,633
920,1632,1214,633
942,1632,1206,633
964,1632,1197,634
986,1632,1188,634
1008,1632,1179,633
1030,1632,1170,634
1052,1632,1162,634
1074,1632,1153,633
1096,1632,1143,634
1118,1632,1135,634
1140,1632,1126,634
1162,1632,1117,634
1184,1632,1109,634
1206,1632,1100,634
1228,1632,1091,634
1250,1632,1082,634
1272,1632,1073,633
1294,1632,-28,-28
1316,1632,1055,634
1338,1632,1047,633
1360,1632,1038,633
1382,1632,1029,634
1404,1632,1020,633
1426,1632,1013,634
1448,1632,1004,633
1470,1632,995,633
1492,1632,987,634
1514,1632,977,634
1536,1632,968,633
1558,1632,-28,-28
1580,1632,950,633
1602,1632,941,633
1624,1632,932,632
1646,1632,924,633
1668,1632,914,632
1690,1632,-28,-28
1712,1632,-28,-28
1734,1632,-28,-28
1756,1632,-28,-28
1778,1632,-28,-28
700,1660,1306,624
722,1660,1296,625
744,1660,1288,625
766,1660,1278,625
788,1660,1268,625
810,1660,1260,625
832,1660,1250,625
854,1660,1242,625
876,1660,1232,624
898,1660,1224,625
920,1660,1215,625
942,1660,1206,625
964,1660,1197,625
986,1660,1188,626
1008,1660,1179,625
1030,1660,1170,626
1052,1660,1161,625
1074,1660,1152,626
1096,1660,1144,626
1118,1660,1134,625
1140,1660,1126,626
1162,1660,1118,626
1184,1660,1109,626
1206,1660,1099,625
1228,1660,1091,626
1250,1660,1082,626
1272,1660,1074,626
1294,1660,1064,626
1316,1660,1055,625
1338,1660,1047,626
1360,1660,1038,625
1382,1660,1030,625
1404,1660,1020,625
1426,1660,1012,625
1448,1660,1003,625
1470,1660,995,625
1492,1660,987,626
1514,1660,978,625
1536,1660,968,625
1558,1660,-28,-28
1580,1660,950,625
1602,1660,942,625
1624,1660,933,625
1646,1660,925,625
1668,1660,915,624
1690,1660,-28,-28
1712,1660,-28,-28
1734,1660,-28,-28
1756,1660,880,622
1778,1660,-28,-28
700,1688,1305,617
722,1688,1296,616
744,1688,1287,617
766,1688,1278,617
788,1688,1269,617
810,1688,1260,617
832,1688,1251,617
854,1688,1241,617
876,1688,1232,616
898,1688,1224,617
920,1688,1215,618
942,1688,1206,617
964,1688,1197,617
986,1688,1188,617
1008,1688,1179,617
1030,1688,1169,617
1052,1688,1160,617
1074,1688,1152,617
1096,1688,1144,617
1118,1688,1135,618
1140,1688,1126,618
1162,1688,1117,618
1184,1688,1109,617
1206,1688,1100,618
1228,1688,1091,618
1250,1688,1083,618
1272,1688,1074,618
1294,1688,1064,618
1316,1688,1055,617
1338,1688,1047,617
1360,1688,1037,616
1382,1688,1029,617
1404,1688,1020,617
1426,1688,1012,617
1448,1688,1004,617
1470,1688,995,616
1492,1688,986,617
1514,1688,977,617
1536,1688,968,617
1558,1688,959,617
1580,1688,951,616
1602,1688,941,617
1624,1688,933,617
1646,1688,-28,-28
1668,1688,-28,-28
1690,1688,907,616
1712,1688,897,616
1734,1688,-28,-28
1756,1688,-28,-28
1778,1688,-28,-28
700,1716,1306,608
722,1716,1296,608
744,1716,1287,608
766,1716,1278,608
788,1716,1268,608
810,1716,1259,608
832,1716,1251,609
854,1716,1241,609
876,1716,1232,609
898,1716,1224,609
920,1716,1215,608
942,1716,1206,610
964,1716,1197,609
986,1716,1188,609
1008,1716,1179,609
1030,1716,1169,609
1052,1716,1160,608
1074,1716,1151,609
1096,1716,1143,609
1118,1716,1134,608
1140,1716,1125,609
1162,1716,1117,609
1184,1716,1108,609
1206,1716,1100,610
1228,1716,1091,610
1250,1716,1082,609
1272,1716,1074,610
1294,1716,1064,609
1316,1716,1056,609
1338,1716,1047,610
1360,1716,1038,609
1382,1716,1029,610
1404,1716,1020,608
1426,1716,1011,609
1448,1716,1003,609
1470,1716,994,609
1492,1716,985,609
1514,1716,977,609
1536,1716,967,609
1558,1716,959,609
1580,1716,-28,-28
1602,1716,942,609
1624,1716,-28,-28
1646,1716,924,608
1668,1716,-28,-28
1690,1716,-28,-28
1712,1716,898,608
1734,1716,-28,-28
1756,1716,-28,-28
1778,1716,-28,-28
700,1744,1305,599
722,1744,1295,599
744,1744,1286,600
766,1744,1277,599
788,1744,1268,600
810,1744,1259,600
832,1744,1250,599
854,1744,1241,601
876,1744,1232,601
898,1744,1223,600
920,1744,1214,600
942,1744,1205,601
964,1744,1196,601
986,1744,1187,600
1008,1744,1179,601
1030,1744,1169,601
1052,1744,1160,600
1074,1744,1151,601
1096,1744,1143,601
1118,1744,1134,601
1140,1744,1125,601
1162,1744,1116,600
1184,1744,1107,599
1206,1744,1099,601
1228,1744,1091,602
1250,1744,1082,602
1272,1744,1074,601
1294,1744,1064,602
1316,1744,1056,601
1338,1744,1047,601
1360,1744,1037,601
1382,1744,1030,602
1404,1744,1020,601
1426,1744,1012,600
1448,1744,1003,601
1470,1744,995,601
1492,1744,986,600
1514,1744,976,601
1536,1744,967,600
1558,1744,959,601
1580,1744,950,600
1602,1744,941,600
1624,1744,-28,-28
1646,1744,-28,-28
1668,1744,914,600
1690,1744,907,600
1712,1744,-28,-28
1734,1744,-28,-28
1756,1744,-28,-28
1778,1744,-28,-28
700,1772,1305,591
722,1772,1296,591
744,1772,1286,591
766,1772,1277,591
788,1772,1267,591
810,1772,1259,592
832,1772,1249,591
854,1772,1241,592
876,1772,1232,592
898,1772,1223,593
920,1772,1214,593
942,1772,1206,592
964,1772,1197,593
986,1772,1186,591
1008,1772,1179,592
1030,1772,1170,593
1052,1772,1160,593
1074,1772,1152,593
1096,1772,1142,592
1118,1772,1134,593
1140,1772,1125,593
1162,1772,1116,592
1184,1772,1107,592
1206,1772,1099,593
1228,1772,1090,592
1250,1772,1082,593
1272,1772,1073,593
1294,1772,1064,593
1316,1772,1055,594
1338,1772,1047,593
1360,1772,1038,592
1382,1772,1029,593
1404,1772,1020,593
1426,1772,1012,593
1448,1772,1004,593
1470,1772,993,592
1492,1772,985,592
1514,1772,976,591
1536,1772,967,592
1558,1772,958,592
1580,1772,950,592
1602,1772,941,592
1624,1772,932,592
1646,1772,-28,-28
1668,1772,915,591
1690,1772,-28,-28
1712,1772,-28,-28
1734,1772,-28,-28
1756,1772,-28,-28
1778,1772,-28,-28
700,1800,1305,581
722,1800,1296,582
744,1800,1286,581
766,1800,1277,581
788,1800,1267,582
810,1800,1258,581
832,1800,1249,582
854,1800,1240,582
876,1800,1231,582
898,1800,1223,581
920,1800,1213,582
942,1800,1205,583
964,1800,1196,583
986,1800,1187,582
1008,1800,1179,583
1030,1800,1169,583
1052,1800,1160,583
1074,1800,1152,583
1096,1800,1143,583
1118,1800,1134,583
1140,1800,1125,583
1162,1800,1116,583
1184,1800,1108,583
1206,1800,1099,582
1228,1800,1090,583
1250,1800,1081,582
1272,1800,1073,583
1294,1800,1064,583
1316,1800,1054,584
1338,1800,1047,584
1360,1800,1038,584
1382,1800,1029,583
1404,1800,1020,584
1426,1800,1012,583
1448,1800,1003,584
1470,1800,994,583
1492,1800,986,584
1514,1800,976,583
1536,1800,-28,-28
1558,1800,957,583
1580,1800,950,583
1602,1800,941,583
1624,1800,932,582
1646,1800,923,582
1668,1800,914,582
1690,1800,-28,-28
1712,1800,-28,-28
1734,1800,-28,-28
1756,1800,-28,-28
1778,1800,-28,-28
700,1828,1305,573
722,1828,1296,574
744,1828,1286,573
766,1828,1277,574
788,1828,1268,574
810,1828,1259,574
832,1828,1250,574
854,1828,1240,574
876,1828,1231,573
898,1828,1222,573
920,1828,1214,574
942,1828,1205,574
964,1828,1194,573
986,1828,1188,575
1008,1828,1179,575
1030,1828,1169,575
1052,1828,1160,575
1074,1828,1152,576
1096,1828,1143,575
1118,1828,1134,575
1140,1828,1125,575
1162,1828,1117,575
1184,1828,1108,575
1206,1828,1099,575
1228,1828,1090,575
1250,1828,1080,574
1272,1828,1073,575
1294,1828,1063,574
1316,1828,1055,576
1338,1828,1046,576
1360,1828,1038,576
1382,1828,1029,576
